"","X","doe","infer","idx","level","common","excess","miss","sim","succ","proj"
"698965",172752,"onehot_0","simple_bayes",111,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698966",172753,"onehot_0","simple_bayes",111,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698967",172754,"onehot_0","simple_bayes",111,"tstmt",145,1,14,0.90625,"False","totinfo"
"698968",172755,"onehot_0","simple_bayes",112,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698969",172756,"onehot_0","simple_bayes",112,"tline",174,4,22,0.87,"False","totinfo"
"698970",172757,"onehot_0","simple_bayes",112,"tstmt",145,1,14,0.90625,"False","totinfo"
"698971",172758,"onehot_0","simple_bayes",113,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698972",172759,"onehot_0","simple_bayes",113,"tline",174,4,22,0.87,"False","totinfo"
"698973",172760,"onehot_0","simple_bayes",113,"tstmt",145,1,14,0.90625,"False","totinfo"
"698974",172761,"onehot_0","simple_bayes",114,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698975",172762,"onehot_0","simple_bayes",114,"tline",174,4,22,0.87,"False","totinfo"
"698976",172763,"onehot_0","simple_bayes",114,"tstmt",145,1,14,0.90625,"False","totinfo"
"698977",172764,"onehot_0","simple_bayes",115,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698978",172765,"onehot_0","simple_bayes",115,"tline",174,4,22,0.87,"False","totinfo"
"698979",172766,"onehot_0","simple_bayes",115,"tstmt",145,1,14,0.90625,"False","totinfo"
"698980",172767,"onehot_0","simple_bayes",116,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698981",172768,"onehot_0","simple_bayes",116,"tline",174,4,22,0.87,"False","totinfo"
"698982",172769,"onehot_0","simple_bayes",116,"tstmt",145,1,14,0.90625,"False","totinfo"
"698983",172770,"onehot_0","simple_bayes",117,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698984",172771,"onehot_0","simple_bayes",117,"tline",174,4,22,0.87,"False","totinfo"
"698985",172772,"onehot_0","simple_bayes",117,"tstmt",145,1,14,0.90625,"False","totinfo"
"698986",172773,"onehot_0","simple_bayes",118,"wline",108,44,87,0.451882845188284,"False","totinfo"
"698987",172774,"onehot_0","simple_bayes",118,"tline",155,5,40,0.775,"False","totinfo"
"698988",172775,"onehot_0","simple_bayes",118,"tstmt",126,2,29,0.802547770700637,"False","totinfo"
"698989",172776,"onehot_0","simple_bayes",119,"wline",109,44,86,0.456066945606695,"False","totinfo"
"698990",172777,"onehot_0","simple_bayes",119,"tline",156,4,39,0.78391959798995,"False","totinfo"
"698991",172778,"onehot_0","simple_bayes",119,"tstmt",127,2,28,0.808917197452229,"False","totinfo"
"698992",172779,"onehot_0","simple_bayes",120,"wline",137,48,59,0.561475409836066,"False","totinfo"
"698993",172780,"onehot_0","simple_bayes",120,"tline",174,4,22,0.87,"False","totinfo"
"698994",172781,"onehot_0","simple_bayes",120,"tstmt",145,1,14,0.90625,"False","totinfo"
"698995",172782,"onehot_0","simple_bayes",121,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698996",172783,"onehot_0","simple_bayes",121,"tline",174,4,22,0.87,"False","totinfo"
"698997",172784,"onehot_0","simple_bayes",121,"tstmt",145,1,14,0.90625,"False","totinfo"
"698998",172785,"onehot_0","simple_bayes",122,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698999",172786,"onehot_0","simple_bayes",122,"tline",174,4,22,0.87,"False","totinfo"
"699000",172787,"onehot_0","simple_bayes",122,"tstmt",145,1,14,0.90625,"False","totinfo"
"699001",172788,"onehot_0","simple_bayes",123,"wline",111,40,65,0.513888888888889,"False","totinfo"
"699002",172789,"onehot_0","simple_bayes",123,"tline",138,6,38,0.758241758241758,"False","totinfo"
"699003",172790,"onehot_0","simple_bayes",123,"tstmt",106,5,34,0.731034482758621,"False","totinfo"
"699004",172791,"onehot_0","simple_bayes",124,"wline",115,35,62,0.542452830188679,"False","totinfo"
"699005",172792,"onehot_0","simple_bayes",124,"tline",135,7,42,0.733695652173913,"False","totinfo"
"699006",172793,"onehot_0","simple_bayes",124,"tstmt",107,1,35,0.748251748251748,"False","totinfo"
"699007",172794,"onehot_0","simple_bayes",125,"wline",115,35,62,0.542452830188679,"False","totinfo"
"699008",172795,"onehot_0","simple_bayes",125,"tline",133,7,44,0.722826086956522,"False","totinfo"
"699009",172796,"onehot_0","simple_bayes",125,"tstmt",103,1,38,0.725352112676056,"False","totinfo"
"699010",172797,"onehot_0","simple_bayes",126,"wline",114,37,63,0.532710280373832,"False","totinfo"
"699011",172798,"onehot_0","simple_bayes",126,"tline",130,8,47,0.702702702702703,"False","totinfo"
"699012",172799,"onehot_0","simple_bayes",126,"tstmt",100,2,42,0.694444444444444,"False","totinfo"
"699013",172800,"onehot_0","simple_bayes",127,"wline",42,21,92,0.270967741935484,"False","totinfo"
"699014",172801,"onehot_0","simple_bayes",127,"tline",60,4,74,0.434782608695652,"False","totinfo"
"699015",172802,"onehot_0","simple_bayes",127,"tstmt",33,0,64,0.34020618556701,"False","totinfo"
"699016",172803,"onehot_0","simple_bayes",128,"wline",47,21,88,0.301282051282051,"False","totinfo"
"699017",172804,"onehot_0","simple_bayes",128,"tline",64,3,71,0.463768115942029,"False","totinfo"
"699018",172805,"onehot_0","simple_bayes",128,"tstmt",35,0,63,0.357142857142857,"False","totinfo"
"699019",172806,"onehot_0","simple_bayes",129,"wline",42,21,92,0.270967741935484,"False","totinfo"
"699020",172807,"onehot_0","simple_bayes",129,"tline",60,4,74,0.434782608695652,"False","totinfo"
"699021",172808,"onehot_0","simple_bayes",129,"tstmt",33,0,64,0.34020618556701,"False","totinfo"
"699022",172809,"onehot_0","simple_bayes",130,"wline",48,20,87,0.309677419354839,"False","totinfo"
"699023",172810,"onehot_0","simple_bayes",130,"tline",64,3,71,0.463768115942029,"False","totinfo"
"699024",172811,"onehot_0","simple_bayes",130,"tstmt",35,0,63,0.357142857142857,"False","totinfo"
"699025",172812,"onehot_0","simple_bayes",131,"wline",47,21,88,0.301282051282051,"False","totinfo"
"699026",172813,"onehot_0","simple_bayes",131,"tline",64,4,71,0.460431654676259,"False","totinfo"
"699027",172814,"onehot_0","simple_bayes",131,"tstmt",35,0,63,0.357142857142857,"False","totinfo"
"699028",172815,"onehot_0","simple_bayes",132,"wline",48,20,87,0.309677419354839,"False","totinfo"
"699029",172816,"onehot_0","simple_bayes",132,"tline",64,3,71,0.463768115942029,"False","totinfo"
"699030",172817,"onehot_0","simple_bayes",132,"tstmt",35,0,63,0.357142857142857,"False","totinfo"
"699031",172818,"onehot_0","simple_bayes",133,"wline",50,23,89,0.308641975308642,"False","totinfo"
"699032",172819,"onehot_0","simple_bayes",133,"tline",67,5,72,0.465277777777778,"False","totinfo"
"699033",172820,"onehot_0","simple_bayes",133,"tstmt",39,0,64,0.378640776699029,"False","totinfo"
"699034",172821,"onehot_0","simple_bayes",134,"wline",55,24,82,0.341614906832298,"False","totinfo"
"699035",172822,"onehot_0","simple_bayes",134,"tline",71,4,66,0.50354609929078,"False","totinfo"
"699036",172823,"onehot_0","simple_bayes",134,"tstmt",42,1,59,0.411764705882353,"False","totinfo"
"699037",172824,"onehot_0","simple_bayes",135,"wline",55,24,82,0.341614906832298,"False","totinfo"
"699038",172825,"onehot_0","simple_bayes",135,"tline",71,4,66,0.50354609929078,"False","totinfo"
"699039",172826,"onehot_0","simple_bayes",135,"tstmt",42,1,59,0.411764705882353,"False","totinfo"
"699040",172827,"onehot_0","simple_bayes",136,"wline",55,24,82,0.341614906832298,"False","totinfo"
"699041",172828,"onehot_0","simple_bayes",136,"tline",71,5,66,0.5,"False","totinfo"
"699042",172829,"onehot_0","simple_bayes",136,"tstmt",42,1,59,0.411764705882353,"False","totinfo"
"699043",172830,"onehot_0","simple_bayes",137,"wline",0,14,150,0,"False","totinfo"
"699044",172831,"onehot_0","simple_bayes",137,"tline",30,1,120,0.198675496688742,"False","totinfo"
"699045",172832,"onehot_0","simple_bayes",137,"tstmt",2,0,106,0.0185185185185185,"False","totinfo"
"699046",172833,"onehot_0","simple_bayes",138,"wline",55,24,82,0.341614906832298,"False","totinfo"
"699047",172834,"onehot_0","simple_bayes",138,"tline",71,5,66,0.5,"False","totinfo"
"699048",172835,"onehot_0","simple_bayes",138,"tstmt",42,1,59,0.411764705882353,"False","totinfo"
"699049",172836,"onehot_0","simple_bayes",139,"wline",0,14,150,0,"False","totinfo"
"699050",172837,"onehot_0","simple_bayes",139,"tline",30,1,120,0.198675496688742,"False","totinfo"
"699051",172838,"onehot_0","simple_bayes",139,"tstmt",2,0,106,0.0185185185185185,"False","totinfo"
"699052",172839,"onehot_0","simple_bayes",140,"wline",55,25,82,0.339506172839506,"False","totinfo"
"699053",172840,"onehot_0","simple_bayes",140,"tline",72,5,65,0.507042253521127,"False","totinfo"
"699054",172841,"onehot_0","simple_bayes",140,"tstmt",42,1,59,0.411764705882353,"False","totinfo"
"699055",172842,"onehot_0","simple_bayes",141,"wline",67,29,83,0.374301675977654,"False","totinfo"
"699056",172843,"onehot_0","simple_bayes",141,"tline",82,4,68,0.532467532467532,"False","totinfo"
"699057",172844,"onehot_0","simple_bayes",141,"tstmt",53,1,60,0.464912280701754,"False","totinfo"
"699058",172845,"onehot_0","simple_bayes",142,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699059",172846,"onehot_0","simple_bayes",142,"tline",82,5,68,0.529032258064516,"True","totinfo"
"699060",172847,"onehot_0","simple_bayes",142,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699061",172848,"onehot_0","simple_bayes",143,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699062",172849,"onehot_0","simple_bayes",143,"tline",82,6,68,0.525641025641026,"True","totinfo"
"699063",172850,"onehot_0","simple_bayes",143,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699064",172851,"onehot_0","simple_bayes",144,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699065",172852,"onehot_0","simple_bayes",144,"tline",82,5,68,0.529032258064516,"True","totinfo"
"699066",172853,"onehot_0","simple_bayes",144,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699067",172854,"onehot_0","simple_bayes",145,"wline",69,27,81,0.389830508474576,"True","totinfo"
"699068",172855,"onehot_0","simple_bayes",145,"tline",85,10,65,0.53125,"True","totinfo"
"699069",172856,"onehot_0","simple_bayes",145,"tstmt",58,1,55,0.508771929824561,"True","totinfo"
"699070",172857,"onehot_0","simple_bayes",146,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699071",172858,"onehot_0","simple_bayes",146,"tline",82,4,68,0.532467532467532,"True","totinfo"
"699072",172859,"onehot_0","simple_bayes",146,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699073",172860,"onehot_0","simple_bayes",147,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699074",172861,"onehot_0","simple_bayes",147,"tline",82,5,68,0.529032258064516,"True","totinfo"
"699075",172862,"onehot_0","simple_bayes",147,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699076",172863,"onehot_0","simple_bayes",148,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699077",172864,"onehot_0","simple_bayes",148,"tline",82,6,68,0.525641025641026,"True","totinfo"
"699078",172865,"onehot_0","simple_bayes",148,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699079",172866,"onehot_0","simple_bayes",149,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699080",172867,"onehot_0","simple_bayes",149,"tline",82,5,68,0.529032258064516,"True","totinfo"
"699081",172868,"onehot_0","simple_bayes",149,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699082",172869,"onehot_0","simple_bayes",150,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699083",172870,"onehot_0","simple_bayes",150,"tline",82,4,68,0.532467532467532,"True","totinfo"
"699084",172871,"onehot_0","simple_bayes",150,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699085",172872,"onehot_0","simple_bayes",151,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699086",172873,"onehot_0","simple_bayes",151,"tline",82,4,68,0.532467532467532,"True","totinfo"
"699087",172874,"onehot_0","simple_bayes",151,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699088",172875,"onehot_0","simple_bayes",152,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699089",172876,"onehot_0","simple_bayes",152,"tline",82,4,68,0.532467532467532,"True","totinfo"
"699090",172877,"onehot_0","simple_bayes",152,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699091",172878,"onehot_0","simple_bayes",153,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699092",172879,"onehot_0","simple_bayes",153,"tline",82,4,68,0.532467532467532,"True","totinfo"
"699093",172880,"onehot_0","simple_bayes",153,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699094",172881,"onehot_0","simple_bayes",154,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699095",172882,"onehot_0","simple_bayes",154,"tline",82,4,68,0.532467532467532,"True","totinfo"
"699096",172883,"onehot_0","simple_bayes",154,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699097",172884,"onehot_0","simple_bayes",155,"wline",57,27,87,0.333333333333333,"True","totinfo"
"699098",172885,"onehot_0","simple_bayes",155,"tline",71,3,73,0.482993197278912,"True","totinfo"
"699099",172886,"onehot_0","simple_bayes",155,"tstmt",42,0,65,0.392523364485981,"True","totinfo"
"699100",172887,"onehot_0","simple_bayes",156,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699101",172888,"onehot_0","simple_bayes",156,"tline",82,4,68,0.532467532467532,"True","totinfo"
"699102",172889,"onehot_0","simple_bayes",156,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699103",172890,"onehot_0","simple_bayes",157,"wline",71,26,79,0.403409090909091,"True","totinfo"
"699104",172891,"onehot_0","simple_bayes",157,"tline",87,8,63,0.550632911392405,"True","totinfo"
"699105",172892,"onehot_0","simple_bayes",157,"tstmt",60,1,53,0.526315789473684,"True","totinfo"
"699106",172893,"onehot_0","simple_bayes",158,"wline",67,29,83,0.374301675977654,"True","totinfo"
"699107",172894,"onehot_0","simple_bayes",158,"tline",82,4,68,0.532467532467532,"True","totinfo"
"699108",172895,"onehot_0","simple_bayes",158,"tstmt",53,1,60,0.464912280701754,"True","totinfo"
"699109",172896,"onehot_0","simple_bayes",159,"wline",71,26,79,0.403409090909091,"False","totinfo"
"699110",172897,"onehot_0","simple_bayes",159,"tline",87,8,63,0.550632911392405,"False","totinfo"
"699111",172898,"onehot_0","simple_bayes",159,"tstmt",60,1,53,0.526315789473684,"False","totinfo"
"699112",172899,"onehot_0","simple_bayes",160,"wline",75,28,75,0.421348314606742,"False","totinfo"
"699113",172900,"onehot_0","simple_bayes",160,"tline",88,6,62,0.564102564102564,"False","totinfo"
"699114",172901,"onehot_0","simple_bayes",160,"tstmt",60,1,53,0.526315789473684,"False","totinfo"
"699115",172902,"onehot_0","simple_bayes",161,"wline",75,28,75,0.421348314606742,"False","totinfo"
"699116",172903,"onehot_0","simple_bayes",161,"tline",88,6,62,0.564102564102564,"False","totinfo"
"699117",172904,"onehot_0","simple_bayes",161,"tstmt",60,1,53,0.526315789473684,"False","totinfo"
"699118",172905,"onehot_0","simple_bayes",162,"wline",73,29,79,0.403314917127072,"False","totinfo"
"699119",172906,"onehot_0","simple_bayes",162,"tline",89,8,63,0.55625,"False","totinfo"
"699120",172907,"onehot_0","simple_bayes",162,"tstmt",62,1,54,0.52991452991453,"False","totinfo"
"699121",172908,"onehot_0","simple_bayes",163,"wline",77,31,83,0.403141361256544,"False","totinfo"
"699122",172909,"onehot_0","simple_bayes",163,"tline",94,4,66,0.573170731707317,"False","totinfo"
"699123",172910,"onehot_0","simple_bayes",163,"tstmt",64,1,57,0.524590163934426,"False","totinfo"
"699124",172911,"onehot_0","simple_bayes",164,"wline",77,31,83,0.403141361256544,"False","totinfo"
"699125",172912,"onehot_0","simple_bayes",164,"tline",94,5,66,0.56969696969697,"False","totinfo"
"699126",172913,"onehot_0","simple_bayes",164,"tstmt",64,1,57,0.524590163934426,"False","totinfo"
"699127",172914,"onehot_0","simple_bayes",165,"wline",77,31,83,0.403141361256544,"False","totinfo"
"699128",172915,"onehot_0","simple_bayes",165,"tline",94,5,66,0.56969696969697,"False","totinfo"
"699129",172916,"onehot_0","simple_bayes",165,"tstmt",64,1,57,0.524590163934426,"False","totinfo"
"699130",172917,"onehot_0","simple_bayes",166,"wline",77,31,83,0.403141361256544,"False","totinfo"
"699131",172918,"onehot_0","simple_bayes",166,"tline",94,5,66,0.56969696969697,"False","totinfo"
"699132",172919,"onehot_0","simple_bayes",166,"tstmt",64,1,57,0.524590163934426,"False","totinfo"
"699133",172920,"onehot_0","simple_bayes",167,"wline",78,31,82,0.408376963350785,"False","totinfo"
"699134",172921,"onehot_0","simple_bayes",167,"tline",95,4,65,0.579268292682927,"False","totinfo"
"699135",172922,"onehot_0","simple_bayes",167,"tstmt",65,1,56,0.532786885245902,"False","totinfo"
"699136",172923,"onehot_0","simple_bayes",168,"wline",79,32,82,0.409326424870466,"False","totinfo"
"699137",172924,"onehot_0","simple_bayes",168,"tline",96,4,65,0.581818181818182,"False","totinfo"
"699138",172925,"onehot_0","simple_bayes",168,"tstmt",66,1,57,0.532258064516129,"False","totinfo"
"699139",172926,"onehot_0","simple_bayes",169,"wline",79,32,82,0.409326424870466,"False","totinfo"
"699140",172927,"onehot_0","simple_bayes",169,"tline",96,5,65,0.578313253012048,"False","totinfo"
"699141",172928,"onehot_0","simple_bayes",169,"tstmt",66,1,57,0.532258064516129,"False","totinfo"
"699142",172929,"onehot_0","simple_bayes",170,"wline",79,32,82,0.409326424870466,"False","totinfo"
"699143",172930,"onehot_0","simple_bayes",170,"tline",96,6,65,0.574850299401198,"False","totinfo"
"699144",172931,"onehot_0","simple_bayes",170,"tstmt",66,1,57,0.532258064516129,"False","totinfo"
"699145",172932,"onehot_0","simple_bayes",171,"wline",79,32,82,0.409326424870466,"False","totinfo"
"699146",172933,"onehot_0","simple_bayes",171,"tline",96,5,65,0.578313253012048,"False","totinfo"
"699147",172934,"onehot_0","simple_bayes",171,"tstmt",66,1,57,0.532258064516129,"False","totinfo"
"699148",172935,"onehot_0","simple_bayes",172,"wline",79,32,82,0.409326424870466,"False","totinfo"
"699149",172936,"onehot_0","simple_bayes",172,"tline",96,4,65,0.581818181818182,"False","totinfo"
"699150",172937,"onehot_0","simple_bayes",172,"tstmt",66,1,57,0.532258064516129,"False","totinfo"
"699151",172938,"onehot_0","simple_bayes",173,"wline",79,32,82,0.409326424870466,"True","totinfo"
"699152",172939,"onehot_0","simple_bayes",173,"tline",96,4,65,0.581818181818182,"True","totinfo"
"699153",172940,"onehot_0","simple_bayes",173,"tstmt",66,1,57,0.532258064516129,"True","totinfo"
"699154",172941,"onehot_0","simple_bayes",174,"wline",79,32,82,0.409326424870466,"True","totinfo"
"699155",172942,"onehot_0","simple_bayes",174,"tline",96,4,65,0.581818181818182,"True","totinfo"
"699156",172943,"onehot_0","simple_bayes",174,"tstmt",66,1,57,0.532258064516129,"True","totinfo"
"699157",172944,"onehot_0","simple_bayes",175,"wline",81,31,80,0.421875,"True","totinfo"
